Date and time,Mode,Distance,Duration,Price
2022-07-16 19:37,Metro,4.9,0.08,4.0
2022-04-05 10:55,Metro,16.7,0.28,7.0
2022-09-19 08:58,Metro,10.5,0.22,7.0
2022-01-25 09:29,Metro,11.4,0.14,7.0
2022-06-22 23:32,Metro,15.6,0.25,7.0
2022-07-06 10:09,Metro,5.9,0.08,4.0
2022-11-07 12:36,Metro,6.3,0.13,5.0
2022-08-28 09:29,Metro,17.9,0.2,7.0
2022-02-28 08:54,Metro,4.2,0.07,4.0
2022-04-05 18:53,Metro,7.5,0.1,5.0
2022-06-20 21:53,Metro,18.8,0.36,7.0
2022-06-18 16:04,Metro,15.8,0.22,7.0
2022-02-06 14:28,Metro,12.9,0.21,7.0
2022-09-10 21:04,Metro,5.2,0.06,4.0
2022-02-12 20:03,Metro,3.7,0.06,4.0
2022-02-23 12:47,Metro,3.2,0.07,4.0
2022-10-10 08:02,Metro,14.5,0.31,7.0
2022-03-18 08:40,Metro,4.2,0.06,4.0
2022-11-23 11:28,Metro,4.1,0.05,4.0
2022-02-16 17:58,Metro,4.9,0.07,4.0
2022-07-25 10:29,Metro,9.4,0.2,5.0
2022-01-08 18:07,Metro,3.4,0.03,4.0
2022-02-28 08:32,Metro,10.0,0.21,7.0
2022-10-07 17:23,Metro,17.1,0.32,7.0
2022-03-21 18:38,Metro,7.4,0.12,5.0
2022-12-12 16:56,Metro,11.4,0.17,7.0
2022-04-01 08:06,Metro,7.9,0.13,5.0
2022-10-25 09:55,Metro,1.1,0.02,3.0
2022-07-02 08:47,Metro,4.0,0.1,4.0
2022-10-10 20:51,Metro,9.6,0.23,7.0
2022-02-09 08:13,Metro,7.2,0.16,5.0
2022-12-09 16:03,Metro,1.8,0.03,3.0
2022-05-17 18:57,Metro,11.1,0.17,7.0
2022-08-04 15:13,Metro,12.3,0.18,7.0
2022-10-15 09:13,Metro,4.0,0.06,4.0
2022-01-14 18:48,Metro,15.3,0.26,7.0
2022-04-08 20:52,Metro,8.0,0.11,5.0
2022-04-15 19:43,Metro,14.7,0.22,7.0
2022-10-26 09:42,Metro,4.4,0.08,4.0
2022-03-07 11:50,Metro,9.0,0.12,5.0
2022-06-05 10:03,Metro,11.8,0.13,7.0
2022-10-04 22:47,Metro,18.4,0.38,7.0
2022-06-29 21:16,Metro,5.8,0.11,4.0
2022-07-21 17:59,Metro,8.8,0.09,5.0
2022-04-03 10:29,Metro,5.1,0.08,4.0
2022-11-25 19:46,Metro,12.0,0.15,7.0
2022-10-26 23:52,Metro,5.1,0.06,4.0
2022-03-01 17:58,Metro,20.6,0.31,7.0
2022-06-16 11:33,Metro,9.7,0.16,7.0
2022-04-08 19:33,Metro,10.5,0.11,7.0
2022-04-08 16:43,Metro,6.0,0.08,4.0
2022-09-03 14:26,Metro,13.3,0.21,7.0
2022-09-09 20:56,Metro,10.3,0.15,7.0
2022-07-22 07:34,Metro,8.1,0.12,5.0
2022-07-31 12:22,Metro,8.5,0.08,5.0
2022-09-18 14:20,Metro,11.2,0.23,7.0
2022-03-06 12:05,Metro,12.3,0.15,7.0
2022-04-12 20:57,Metro,14.4,0.2,7.0
2022-04-14 20:25,Metro,10.4,0.19,7.0
2022-02-12 16:04,Metro,8.6,0.11,5.0
2022-05-06 14:27,Metro,14.0,0.25,7.0
2022-05-14 11:05,Metro,1.3,0.03,3.0
2022-12-09 20:00,Metro,17.2,0.27,7.0
2022-03-20 17:33,Metro,8.3,0.12,5.0
2022-04-30 15:51,Metro,2.9,0.04,3.0
2022-03-12 13:35,Metro,9.5,0.13,7.0
2022-10-19 17:16,Metro,14.2,0.17,7.0
2022-04-23 17:11,Metro,5.0,0.06,4.0
2022-07-02 06:59,Metro,2.6,0.04,3.0
2022-03-16 07:57,Metro,5.9,0.06,4.0
2022-12-13 15:49,Metro,5.4,0.09,4.0
2022-05-03 08:00,Metro,15.9,0.21,7.0
2022-11-09 21:39,Metro,6.4,0.17,5.0
2022-08-17 06:26,Metro,9.3,0.13,5.0
2022-04-13 09:01,Metro,11.8,0.11,7.0
2022-11-19 20:19,Metro,17.3,0.28,7.0
2022-08-22 13:49,Metro,9.0,0.16,5.0
2022-03-14 14:45,Metro,1.3,0.02,3.0
2022-10-20 16:47,Metro,9.9,0.15,7.0
2022-07-19 18:06,Metro,9.2,0.14,5.0
2022-03-23 20:08,Metro,17.9,0.26,7.0
2022-12-12 21:57,Metro,6.5,0.1,5.0
2022-02-14 08:44,Metro,11.1,0.22,7.0
2022-11-07 20:53,Metro,4.8,0.06,4.0
2022-05-12 21:15,Metro,17.5,0.23,7.0
2022-03-20 08:36,Metro,1.9,0.04,3.0
2022-10-13 20:13,Metro,8.8,0.11,5.0
2022-09-13 17:28,Metro,8.8,0.12,5.0
2022-11-12 19:48,Metro,17.0,0.3,7.0
2022-07-19 16:57,Metro,9.3,0.14,5.0
2022-07-04 12:33,Metro,15.1,0.27,7.0
2022-08-27 19:38,Metro,9.1,0.11,5.0
2022-02-23 13:35,Metro,9.2,0.17,5.0
2022-01-19 12:18,Metro,12.4,0.14,7.0
2022-02-17 21:48,Metro,1.6,0.02,3.0
2022-05-22 09:00,Metro,8.3,0.11,5.0
2022-07-01 16:04,Metro,17.0,0.31,7.0
2022-04-25 19:15,Metro,6.4,0.08,5.0
2022-04-20 10:25,Metro,11.8,0.23,7.0
2022-10-19 10:20,Metro,8.8,0.1,5.0
2022-02-10 18:25,Metro,12.8,0.22,7.0
2022-04-30 18:17,Metro,2.2,0.04,3.0
2022-08-10 10:13,Metro,5.6,0.07,4.0
2022-07-01 16:07,Metro,10.8,0.16,7.0
2022-11-23 13:41,Metro,6.4,0.11,5.0
2022-09-29 18:32,Metro,10.9,0.17,7.0
2022-01-04 08:12,Metro,3.0,0.04,3.0
2022-10-11 08:22,Metro,10.1,0.15,7.0
2022-09-06 21:38,Metro,11.9,0.23,7.0
2022-05-03 18:46,Metro,2.2,0.03,3.0
2022-05-26 19:58,Metro,18.8,0.31,7.0
2022-08-09 11:10,Metro,14.3,0.19,7.0
2022-01-27 08:07,Metro,5.8,0.08,4.0
2022-03-03 16:28,Metro,2.5,0.04,3.0
2022-06-28 08:40,Metro,8.2,0.09,5.0
2022-08-10 20:22,Metro,10.5,0.14,7.0
2022-12-20 17:11,Metro,12.2,0.24,7.0
2022-04-29 10:48,Metro,3.4,0.03,4.0
2022-07-08 21:31,Metro,9.2,0.13,5.0
2022-09-27 20:07,Metro,1.6,0.02,3.0
2022-12-28 08:39,Metro,4.7,0.06,4.0
2022-12-29 16:10,Metro,13.6,0.22,7.0
2022-12-17 14:52,Metro,16.2,0.29,7.0
2022-06-16 21:33,Metro,11.1,0.17,7.0
2022-09-09 14:06,Metro,6.5,0.08,5.0
2022-01-19 16:22,Metro,1.7,0.05,3.0
2022-10-24 19:13,Metro,12.8,0.15,7.0
2022-10-15 16:40,Metro,4.9,0.07,4.0
2022-04-20 18:26,Metro,20.1,0.35,7.0
2022-12-22 20:09,Metro,18.3,0.36,7.0
2022-02-08 10:35,Metro,12.1,0.17,7.0
2022-06-04 20:30,Metro,6.9,0.16,5.0
2022-02-22 21:25,Metro,18.4,0.34,7.0
2022-03-15 17:29,Metro,13.0,0.23,7.0
2022-10-24 19:41,Metro,12.3,0.14,7.0
2022-12-27 08:30,Metro,12.2,0.16,7.0
2022-03-14 14:14,Metro,6.4,0.09,5.0
2022-08-30 08:49,Metro,9.2,0.1,5.0
2022-08-03 17:35,Metro,11.6,0.17,7.0
2022-06-11 19:05,Metro,2.6,0.04,3.0
2022-03-07 20:09,Metro,2.8,0.04,3.0
2022-10-14 18:20,Metro,6.9,0.13,5.0
2022-03-18 21:16,Metro,3.0,0.04,3.0
2022-03-11 20:33,Metro,14.1,0.2,7.0
2022-07-13 07:58,Metro,3.9,0.08,4.0
2022-07-13 08:08,Metro,2.8,0.04,3.0
2022-04-29 18:44,Metro,10.5,0.2,7.0
2022-11-17 06:15,Metro,5.4,0.08,4.0
2022-01-26 09:06,Metro,18.1,0.22,7.0
2022-10-22 15:58,Metro,3.5,0.04,4.0
2022-06-20 08:53,Metro,7.7,0.14,5.0
2022-11-25 19:11,Metro,18.2,0.2,7.0
2022-11-10 22:50,Metro,9.7,0.15,7.0
2022-01-07 20:12,Metro,5.2,0.09,4.0
2022-12-01 08:39,Metro,4.3,0.06,4.0
2022-06-01 21:18,Metro,3.5,0.07,4.0
2022-06-29 18:51,Metro,2.4,0.04,3.0
2022-01-07 18:06,Metro,10.0,0.15,7.0
2022-03-28 20:01,Metro,11.1,0.24,7.0
2022-08-04 17:48,Metro,9.5,0.12,7.0
2022-12-12 19:28,Metro,9.3,0.15,5.0
2022-01-07 23:05,Metro,18.8,0.32,7.0
2022-03-05 20:47,Metro,6.3,0.08,5.0
2022-12-11 12:22,Metro,9.8,0.18,7.0
2022-03-07 19:28,Metro,7.7,0.13,5.0
2022-12-01 19:24,Metro,1.6,0.03,3.0
2022-02-14 20:45,Metro,5.7,0.11,4.0
2022-05-30 21:21,Metro,7.0,0.09,5.0
2022-10-14 15:19,Metro,11.9,0.17,7.0
2022-02-15 19:20,Metro,6.2,0.11,4.0
2022-12-17 15:16,Metro,2.9,0.04,3.0
2022-01-12 20:39,Metro,18.7,0.25,7.0
2022-05-09 18:07,Metro,16.7,0.25,7.0
2022-12-31 14:29,Metro,16.2,0.22,7.0
2022-03-04 11:17,Metro,20.6,0.23,7.0
2022-03-11 20:40,Metro,4.7,0.06,4.0
2022-10-03 16:27,Metro,7.8,0.09,5.0
2022-06-25 23:36,Metro,8.3,0.14,5.0
2022-02-14 15:33,Metro,4.3,0.06,4.0
2022-07-29 22:02,Metro,2.6,0.04,3.0
2022-02-22 20:53,Metro,12.8,0.26,7.0
2022-11-06 20:46,Metro,9.1,0.15,5.0
2022-01-21 10:30,Metro,16.1,0.22,7.0
2022-08-21 12:17,Metro,7.2,0.14,5.0
2022-10-21 19:25,Metro,14.2,0.19,7.0
2022-05-15 11:08,Metro,2.4,0.03,3.0
2022-02-08 21:24,Metro,5.9,0.08,4.0
2022-01-08 11:10,Metro,19.9,0.28,7.0
2022-03-02 15:44,Metro,4.0,0.08,4.0
2022-09-24 10:51,Metro,9.3,0.12,5.0
2022-12-18 17:55,Metro,3.8,0.05,4.0
2022-07-06 20:53,Metro,8.7,0.13,5.0
2022-11-27 19:18,Metro,7.5,0.13,5.0
2022-06-25 13:43,Metro,2.2,0.04,3.0
2022-06-27 18:58,Metro,8.0,0.22,5.0
2022-12-02 22:12,Metro,5.6,0.08,4.0
2022-06-13 21:56,Metro,6.2,0.1,4.0
2022-01-17 16:37,Metro,12.7,0.14,7.0
2022-11-18 20:05,Metro,9.7,0.14,7.0
2022-07-05 21:56,Metro,8.9,0.2,5.0
2022-02-28 15:53,Metro,11.4,0.17,7.0
2022-03-02 11:43,Metro,12.2,0.16,7.0
2022-08-10 18:44,Metro,4.1,0.07,4.0
2022-07-26 19:18,Metro,4.9,0.1,4.0
2022-02-09 18:58,Metro,6.5,0.09,5.0
2022-07-17 20:13,Metro,17.6,0.24,7.0
2022-06-17 06:50,Metro,9.9,0.12,7.0
2022-09-02 22:13,Metro,13.2,0.31,7.0
2022-11-22 08:43,Metro,14.2,0.22,7.0
2022-04-19 12:10,Metro,17.5,0.23,7.0
2022-01-16 06:03,Metro,12.4,0.19,7.0
2022-06-18 14:28,Metro,4.5,0.04,4.0
2022-10-08 21:25,Metro,5.9,0.1,4.0
2022-06-17 20:37,Metro,9.9,0.13,7.0
2022-08-06 14:07,Metro,16.4,0.23,7.0
2022-10-31 17:04,Metro,4.5,0.06,4.0
2022-02-04 14:30,Metro,5.1,0.05,4.0
2022-12-09 18:46,Metro,6.5,0.08,5.0
2022-09-04 21:55,Metro,19.9,0.45,7.0
2022-02-08 19:13,Metro,12.0,0.2,7.0
2022-08-18 14:39,Metro,8.8,0.15,5.0
2022-09-10 13:41,Metro,5.4,0.08,4.0
2022-12-27 21:33,Metro,12.2,0.23,7.0
2022-11-19 08:48,Metro,11.5,0.31,7.0
2022-12-06 20:43,Metro,2.8,0.09,3.0
2022-05-16 17:23,Metro,1.6,0.02,3.0
2022-10-27 11:41,Metro,16.7,0.31,7.0
2022-10-14 20:38,Metro,16.5,0.21,7.0
2022-10-24 08:15,Metro,5.2,0.09,4.0
2022-12-16 18:02,Metro,5.1,0.05,4.0
2022-10-12 16:51,Metro,20.6,0.33,7.0
2022-02-19 21:40,Metro,9.7,0.13,7.0
2022-01-30 20:48,Metro,6.7,0.14,5.0
2022-10-30 10:11,Metro,11.2,0.12,7.0
2022-09-09 09:30,Metro,9.0,0.14,5.0
2022-06-28 21:17,Metro,5.2,0.06,4.0
2022-11-15 08:40,Metro,15.1,0.2,7.0
2022-04-03 09:06,Metro,7.5,0.16,5.0
2022-10-10 18:08,Metro,16.1,0.19,7.0
2022-03-19 22:45,Metro,10.1,0.12,7.0
2022-02-24 09:29,Metro,11.9,0.13,7.0
2022-08-13 13:47,Metro,2.2,0.04,3.0
2022-01-25 12:03,Metro,20.0,0.39,7.0
2022-12-01 13:47,Metro,16.1,0.2,7.0
2022-10-31 18:16,Metro,9.3,0.14,5.0
2022-09-01 20:59,Metro,1.9,0.03,3.0
2022-10-31 16:56,Metro,14.8,0.23,7.0
2022-02-07 07:28,Metro,7.8,0.13,5.0
2022-05-24 17:12,Metro,3.1,0.03,3.0
2022-07-07 21:27,Metro,9.3,0.17,5.0
2022-11-15 19:55,Metro,20.8,0.23,7.0
2022-06-12 18:11,Metro,6.2,0.17,4.0
2022-07-15 16:32,Metro,11.0,0.15,7.0
2022-10-25 16:34,Metro,10.3,0.14,7.0
2022-08-25 10:11,Metro,5.9,0.07,4.0
2022-02-04 17:44,Metro,16.1,0.26,7.0
2022-03-21 17:28,Metro,17.8,0.43,7.0
2022-10-29 13:20,Metro,2.0,0.03,3.0
2022-01-07 23:15,Metro,4.0,0.05,4.0
2022-08-03 11:21,Metro,9.2,0.1,5.0
2022-01-24 07:45,Metro,5.3,0.09,4.0
2022-07-23 23:19,Metro,15.6,0.25,7.0
2022-01-19 22:15,Metro,10.1,0.14,7.0
2022-04-15 20:47,Metro,5.6,0.11,4.0
2022-09-06 18:50,Metro,1.2,0.03,3.0
2022-09-19 16:17,Metro,18.0,0.36,7.0
2022-10-20 20:14,Metro,18.2,0.22,7.0
2022-03-23 09:58,Metro,18.9,0.24,7.0
2022-01-10 16:32,Metro,3.4,0.05,4.0
2022-03-30 15:31,Metro,12.1,0.2,7.0
2022-06-27 09:31,Metro,13.3,0.18,7.0
2022-11-06 10:57,Metro,14.9,0.34,7.0
2022-10-17 08:50,Metro,2.8,0.05,3.0
2022-10-15 21:55,Metro,6.7,0.15,5.0
2022-06-30 22:34,Metro,5.4,0.08,4.0
2022-02-17 17:46,Metro,5.9,0.09,4.0
2022-02-26 12:26,Metro,4.1,0.04,4.0
2022-11-29 10:47,Metro,14.4,0.28,7.0
2022-01-28 21:07,Metro,3.2,0.05,4.0
2022-08-02 11:00,Metro,1.6,0.02,3.0
2022-05-28 22:42,Metro,12.5,0.22,7.0
2022-03-15 12:57,Metro,7.4,0.09,5.0
2022-03-05 11:22,Metro,7.7,0.11,5.0
2022-09-27 08:01,Metro,8.2,0.13,5.0
2022-06-18 10:11,Metro,9.3,0.14,5.0
2022-12-26 11:08,Metro,9.9,0.15,7.0
2022-04-07 08:32,Metro,11.0,0.17,7.0
2022-09-13 21:34,Metro,10.2,0.2,7.0
2022-07-01 19:41,Metro,10.4,0.28,7.0
2022-05-13 21:33,Metro,3.3,0.07,4.0
2022-11-16 22:46,Metro,9.4,0.17,5.0
2022-04-25 14:11,Metro,7.0,0.09,5.0
2022-02-04 11:16,Metro,8.4,0.13,5.0
2022-10-13 17:14,Metro,8.8,0.1,5.0
2022-02-17 20:51,Metro,20.1,0.3,7.0
2022-10-02 11:01,Metro,8.0,0.09,5.0
2022-06-20 18:57,Metro,18.0,0.28,7.0
2022-11-12 16:10,Metro,1.1,0.02,3.0
2022-09-20 20:17,Metro,1.3,0.01,3.0
2022-11-04 15:31,Metro,6.5,0.09,5.0
2022-07-07 08:17,Metro,2.7,0.06,3.0
2022-11-21 19:07,Metro,8.7,0.14,5.0
2022-12-16 10:04,Metro,14.0,0.21,7.0
2022-11-28 21:03,Metro,3.7,0.08,4.0
2022-09-23 17:10,Metro,4.8,0.07,4.0
2022-09-03 18:45,Metro,3.4,0.05,4.0
2022-04-16 23:23,Metro,4.0,0.04,4.0
2022-02-03 08:22,Metro,18.3,0.25,7.0
2022-02-22 21:54,Metro,20.2,0.36,7.0
2022-07-22 16:24,Metro,8.9,0.12,5.0
2022-06-14 09:14,Metro,4.8,0.06,4.0
2022-08-16 11:06,Metro,2.3,0.04,3.0
2022-02-12 15:12,Metro,7.2,0.11,5.0
2022-04-05 11:02,Metro,8.3,0.1,5.0
2022-04-06 17:37,Metro,16.5,0.25,7.0
2022-08-05 19:39,Metro,17.3,0.2,7.0
2022-09-15 16:32,Metro,10.1,0.17,7.0
2022-11-25 21:09,Metro,10.4,0.22,7.0
2022-01-10 17:17,Metro,14.4,0.21,7.0
2022-02-12 06:06,Metro,4.0,0.06,4.0
2022-07-04 17:39,Metro,9.6,0.16,7.0
2022-05-31 07:54,Metro,4.4,0.09,4.0
2022-02-11 18:37,Metro,4.7,0.07,4.0
2022-04-22 18:30,Metro,11.4,0.18,7.0
2022-07-07 10:27,Metro,4.3,0.07,4.0
2022-06-25 13:15,Metro,11.6,0.16,7.0
2022-10-27 20:55,Metro,12.0,0.17,7.0
2022-02-23 16:36,Metro,4.7,0.06,4.0
2022-02-14 16:42,Metro,2.9,0.04,3.0
2022-01-02 14:47,Metro,11.2,0.17,7.0
2022-07-30 09:30,Metro,18.5,0.28,7.0
2022-08-24 08:30,Metro,5.6,0.06,4.0
2022-09-12 10:59,Metro,12.0,0.17,7.0
2022-04-15 07:21,Metro,5.2,0.08,4.0
2022-04-23 16:32,Metro,10.4,0.1,7.0
2022-08-27 13:08,Metro,18.9,0.29,7.0
2022-08-25 15:11,Metro,0.8,0.01,3.0
2022-04-06 10:21,Metro,6.2,0.2,4.0
2022-06-10 10:23,Metro,12.2,0.16,7.0
2022-07-29 09:48,Metro,18.7,0.21,7.0
2022-01-26 08:43,Metro,16.6,0.22,7.0
2022-05-23 17:48,Metro,10.4,0.14,7.0
2022-01-17 20:37,Metro,5.5,0.08,4.0
2022-03-22 15:41,Metro,5.0,0.1,4.0
2022-08-24 18:25,Metro,17.8,0.28,7.0
2022-02-09 17:01,Metro,18.3,0.27,7.0
2022-04-04 21:33,Metro,10.4,0.12,7.0
2022-12-17 16:33,Metro,7.1,0.13,5.0
2022-10-13 09:09,Metro,2.1,0.03,3.0
2022-03-24 21:59,Metro,6.8,0.13,5.0
2022-01-05 07:35,Metro,6.7,0.1,5.0
2022-04-19 10:04,Metro,8.3,0.11,5.0
2022-08-16 10:06,Metro,16.9,0.31,7.0
2022-07-04 19:27,Metro,3.6,0.05,4.0
2022-01-14 09:45,Metro,16.5,0.3,7.0
2022-01-31 16:18,Metro,6.7,0.08,5.0
2022-08-17 09:43,Metro,5.0,0.08,4.0
2022-05-25 08:01,Metro,11.2,0.3,7.0
2022-04-11 08:10,Metro,6.3,0.08,5.0
2022-04-23 19:20,Metro,20.1,0.28,7.0
2022-12-30 21:07,Metro,8.5,0.1,5.0
2022-04-03 11:55,Metro,8.5,0.11,5.0
2022-05-15 21:10,Metro,3.6,0.05,4.0
2022-04-22 14:25,Metro,2.6,0.04,3.0
2022-03-13 16:17,Metro,20.7,0.26,7.0
2022-04-08 13:20,Metro,10.5,0.21,7.0
2022-06-23 15:00,Metro,10.9,0.23,7.0
2022-11-21 11:03,Metro,14.3,0.17,7.0
2022-02-15 07:00,Metro,2.5,0.03,3.0
2022-09-09 20:35,Metro,9.5,0.16,7.0
2022-12-09 09:01,Metro,7.3,0.11,5.0
2022-08-11 16:18,Metro,3.7,0.05,4.0
2022-12-07 08:36,Metro,10.4,0.18,7.0
2022-01-26 11:54,Metro,5.0,0.07,4.0
2022-03-02 17:47,Metro,1.4,0.03,3.0
2022-06-01 17:48,Metro,3.8,0.07,4.0
2022-03-29 14:02,Metro,3.4,0.04,4.0
2022-09-08 15:04,Metro,15.4,0.37,7.0
2022-11-05 12:58,Metro,7.0,0.17,5.0
2022-07-02 13:42,Metro,3.3,0.05,4.0
2022-12-31 11:51,Metro,4.9,0.05,4.0
2022-12-15 11:02,Metro,4.9,0.06,4.0
2022-08-14 08:59,Metro,5.5,0.09,4.0
2022-04-17 20:19,Metro,11.3,0.23,7.0
2022-11-22 20:08,Metro,17.0,0.23,7.0
2022-06-01 21:02,Metro,10.6,0.14,7.0
2022-09-27 08:04,Metro,2.3,0.04,3.0
2022-09-19 18:43,Metro,4.1,0.07,4.0
2022-04-29 18:19,Metro,3.4,0.05,4.0
2022-11-16 21:34,Metro,9.9,0.13,7.0
2022-03-28 14:09,Metro,2.5,0.05,3.0
2022-09-21 17:55,Metro,2.6,0.03,3.0
2022-07-28 20:46,Metro,1.5,0.02,3.0
2022-12-23 21:40,Metro,16.2,0.31,7.0
2022-01-18 18:14,Metro,16.4,0.2,7.0
2022-01-20 20:54,Metro,5.7,0.1,4.0
2022-09-06 07:55,Metro,12.4,0.2,7.0
2022-02-14 11:58,Metro,10.1,0.18,7.0
2022-07-13 19:01,Metro,3.9,0.06,4.0
2022-08-26 20:41,Metro,10.6,0.16,7.0
2022-09-12 15:20,Metro,6.8,0.1,5.0
2022-10-29 09:37,Metro,7.2,0.09,5.0
2022-11-15 22:49,Metro,5.0,0.06,4.0
2022-12-13 21:10,Metro,8.8,0.13,5.0
2022-08-23 21:39,Metro,5.7,0.11,4.0
2022-07-12 22:30,Metro,10.2,0.17,7.0
2022-12-30 18:30,Metro,17.6,0.25,7.0
2022-03-08 08:37,Metro,9.0,0.1,5.0
2022-07-27 08:03,Metro,19.4,0.24,7.0
2022-12-02 22:37,Metro,10.3,0.17,7.0
2022-03-08 20:44,Metro,12.4,0.2,7.0
2022-12-13 08:06,Metro,18.9,0.5,7.0
2022-10-07 22:46,Metro,13.0,0.23,7.0
2022-10-06 09:08,Metro,6.6,0.09,5.0
2022-08-01 16:59,Metro,8.1,0.1,5.0
2022-09-10 10:59,Metro,4.7,0.09,4.0
2022-01-17 06:00,Metro,10.9,0.18,7.0
2022-06-21 13:54,Metro,11.0,0.16,7.0
2022-11-19 19:00,Metro,4.1,0.07,4.0
2022-02-09 13:10,Metro,10.2,0.17,7.0
2022-01-16 11:39,Metro,19.1,0.26,7.0
2022-01-23 08:44,Metro,0.9,0.02,3.0
2022-03-31 20:09,Metro,1.1,0.02,3.0
2022-06-07 10:15,Metro,10.7,0.12,7.0
2022-02-15 11:02,Metro,17.2,0.24,7.0
2022-04-15 09:03,Metro,8.8,0.14,5.0
2022-02-21 08:56,Metro,12.7,0.19,7.0
2022-09-01 12:29,Metro,15.6,0.24,7.0
2022-04-11 18:38,Metro,5.0,0.06,4.0
2022-07-05 07:42,Metro,14.3,0.25,7.0
2022-06-02 20:47,Metro,6.9,0.09,5.0
2022-10-04 09:04,Metro,2.9,0.05,3.0
2022-11-17 19:12,Metro,20.2,0.21,7.0
2022-06-27 09:13,Metro,9.6,0.14,7.0
2022-08-29 16:06,Metro,15.1,0.3,7.0
2022-06-27 17:36,Metro,8.8,0.12,5.0
2022-09-16 21:08,Metro,9.8,0.16,7.0
2022-01-26 12:00,Metro,14.8,0.25,7.0
2022-08-29 22:11,Metro,9.8,0.16,7.0
2022-02-10 08:50,Metro,4.8,0.06,4.0
2022-04-01 15:52,Metro,11.1,0.15,7.0
2022-07-08 17:07,Metro,10.0,0.14,7.0
2022-05-13 19:55,Metro,3.9,0.05,4.0
2022-09-29 19:39,Metro,19.5,0.22,7.0
2022-11-08 19:46,Metro,18.8,0.24,7.0
2022-07-19 19:26,Metro,9.9,0.13,7.0
2022-10-04 10:52,Metro,6.4,0.1,5.0
2022-08-19 11:34,Metro,12.3,0.16,7.0
2022-01-08 16:20,Metro,16.8,0.24,7.0
2022-02-02 19:49,Metro,7.2,0.12,5.0
2022-02-28 14:42,Metro,13.9,0.25,7.0
2022-05-02 20:25,Metro,10.1,0.14,7.0
2022-11-09 21:00,Metro,4.8,0.07,4.0
2022-12-15 18:32,Metro,9.0,0.15,5.0
2022-07-25 08:51,Metro,5.1,0.07,4.0
2022-03-09 17:37,Metro,5.9,0.1,4.0
2022-10-28 22:44,Metro,3.3,0.05,4.0
2022-12-29 20:43,Metro,10.9,0.24,7.0
2022-03-06 11:04,Metro,2.9,0.04,3.0
2022-06-23 16:36,Metro,2.4,0.03,3.0
2022-12-25 20:05,Metro,3.6,0.05,4.0
2022-06-07 09:00,Metro,7.7,0.22,5.0
2022-02-20 15:35,Metro,13.5,0.19,7.0
2022-03-19 15:48,Metro,11.9,0.22,7.0
2022-02-08 12:17,Metro,9.9,0.15,7.0
2022-09-07 20:49,Metro,17.6,0.23,7.0
2022-11-03 09:35,Metro,7.9,0.1,5.0
2022-04-22 21:40,Metro,7.2,0.14,5.0
2022-03-15 13:26,Metro,16.2,0.32,7.0
2022-12-13 07:39,Metro,6.1,0.13,4.0
2022-12-22 06:10,Metro,7.1,0.13,5.0
2022-10-04 11:50,Metro,1.9,0.03,3.0
2022-06-13 18:38,Metro,15.6,0.22,7.0
2022-03-08 20:39,Metro,11.8,0.13,7.0
2022-08-11 17:19,Metro,10.5,0.15,7.0
2022-02-27 09:16,Metro,9.5,0.13,7.0
2022-09-12 14:16,Metro,20.1,0.23,7.0
2022-07-15 20:39,Metro,3.4,0.04,4.0
2022-03-27 13:39,Metro,15.8,0.23,7.0
2022-06-26 08:51,Metro,13.5,0.3,7.0
2022-08-29 20:18,Metro,12.1,0.14,7.0
2022-02-04 08:08,Metro,2.4,0.03,3.0
2022-08-17 21:49,Metro,10.6,0.15,7.0
2022-01-26 09:20,Metro,13.3,0.33,7.0
2022-02-07 13:53,Metro,14.8,0.18,7.0
2022-01-02 13:59,Metro,9.4,0.12,5.0
2022-11-02 19:20,Metro,2.7,0.03,3.0
2022-09-13 19:51,Metro,11.5,0.21,7.0
2022-05-06 22:28,Metro,3.4,0.09,4.0
2022-10-06 18:06,Metro,5.9,0.13,4.0
2022-12-17 09:51,Metro,15.3,0.2,7.0
2022-07-06 07:42,Metro,6.8,0.1,5.0
2022-07-14 16:36,Metro,17.9,0.34,7.0
2022-06-13 08:09,Metro,13.7,0.22,7.0
2022-10-26 17:29,Metro,3.8,0.09,4.0
2022-11-01 16:41,Metro,11.2,0.15,7.0
2022-02-10 08:38,Metro,1.9,0.03,3.0
2022-07-14 08:44,Metro,6.9,0.09,5.0
2022-05-18 23:50,Metro,3.7,0.05,4.0
2022-03-30 14:12,Metro,8.9,0.18,5.0
2022-07-28 11:16,Metro,16.6,0.23,7.0
2022-10-17 16:09,Metro,3.3,0.06,4.0
2022-02-09 10:54,Metro,10.9,0.27,7.0
2022-09-26 22:40,Metro,7.5,0.1,5.0
2022-06-10 13:47,Metro,6.8,0.13,5.0
2022-02-11 20:28,Metro,13.4,0.16,7.0
2022-11-08 08:23,Metro,17.8,0.22,7.0
2022-02-11 22:14,Metro,2.3,0.05,3.0
2022-09-05 19:36,Metro,11.4,0.24,7.0
2022-12-11 14:51,Metro,5.3,0.09,4.0
2022-10-29 16:38,Metro,17.3,0.28,7.0
2022-06-24 18:30,Metro,4.7,0.09,4.0
2022-04-21 18:52,Metro,5.9,0.1,4.0
2022-03-02 22:06,Metro,4.2,0.05,4.0
2022-02-22 17:39,Metro,16.5,0.29,7.0
2022-08-26 19:15,Metro,4.2,0.07,4.0
2022-12-16 08:35,Metro,17.5,0.27,7.0
